age,gender,education,industry,industry_experience,salary
51,Male,bachelors degree,business,19,144273.50079999998
51,Male,bachelors degree,business,21,135950.2768
58,Male,bachelors degree,business,17,91701.1472
54,Male,bachelors degree,business,35,132554.57280000002
55,Male,bachelors degree,business,30,94533.40000000001
60,Male,bachelors degree,business,23,107073.93840000001
59,Male,bachelors degree,business,18,92594.528
58,Male,bachelors degree,business,32,136019.90480000002
57,Male,bachelors degree,business,32,144060.33200000002
60,Male,bachelors degree,business,17,115084.372
55,Male,bachelors degree,business,34,135050.4688
54,Male,bachelors degree,business,23,106937.89600000001
52,Male,bachelors degree,business,15,124108.16080000001
59,Male,bachelors degree,business,34,132444.2392
58,Male,bachelors degree,business,32,98690.72720000001
57,Male,bachelors degree,business,31,92308.5176
52,Male,bachelors degree,business,22,120131.86640000001
57,Male,bachelors degree,business,16,111567.62240000001
57,Male,bachelors degree,business,31,113028.7392
55,Male,bachelors degree,business,25,141537.656
51,Male,bachelors degree,business,28,116074.16080000001
53,Male,bachelors degree,business,20,117167.85600000001
55,Male,bachelors degree,business,32,107685.5936
53,Male,bachelors degree,business,31,131059.17760000001
57,Male,bachelors degree,business,26,90711.35840000001
53,Male,bachelors degree,business,31,132727.03600000002
60,Male,bachelors degree,business,15,130889.928
57,Male,bachelors degree,business,32,89762.2752
52,Male,bachelors degree,business,31,113678.95760000001
52,Male,bachelors degree,business,27,89178.4712
56,Male,bachelors degree,business,18,106502.9888
60,Male,bachelors degree,business,18,90985.5856
51,Male,bachelors degree,business,30,132921.9944
54,Male,bachelors degree,business,35,99290.5992
59,Male,bachelors degree,business,17,125808.15520000001
60,Male,bachelors degree,business,15,104971.17280000001
59,Male,bachelors degree,business,21,144163.1672
58,Male,bachelors degree,business,28,95753.49680000001
52,Male,bachelors degree,business,31,131951.4872
55,Male,bachelors degree,business,27,103282.96160000001
59,Male,bachelors degree,business,31,85842.7544
56,Male,bachelors degree,business,35,142857.37440000003
56,Male,bachelors degree,business,17,110305.7488
60,Male,bachelors degree,business,30,131120.236
60,Male,bachelors degree,business,18,132709.89680000002
52,Male,bachelors degree,business,31,107482.0656
52,Male,bachelors degree,business,32,95824.19600000001
53,Male,bachelors degree,business,18,108058.37120000001
59,Male,bachelors degree,business,15,116390.16480000001
51,Male,bachelors degree,business,35,100785.99440000001
55,Male,bachelors degree,business,35,130329.69040000002
57,Male,bachelors degree,business,26,119824.432
53,Male,bachelors degree,business,15,118489.71680000001
52,Male,bachelors degree,business,19,118286.1888
53,Male,bachelors degree,business,20,127177.14880000001
58,Male,bachelors degree,business,28,107479.9232
60,Male,bachelors degree,business,35,135214.3624
56,Male,bachelors degree,business,24,96957.52560000001
51,Male,bachelors degree,business,21,144156.74
52,Male,bachelors degree,business,27,100434.64080000001
60,Male,bachelors degree,business,16,116479.0744
58,Male,bachelors degree,business,17,130491.44160000002
53,Male,bachelors degree,business,25,104146.3488
58,Male,bachelors degree,business,24,113515.06400000001
51,Male,bachelors degree,business,18,133875.3624
60,Male,bachelors degree,business,34,95808.128
60,Male,bachelors degree,business,33,90720.9992
57,Male,bachelors degree,business,17,89959.37600000002
55,Male,bachelors degree,business,28,118516.49680000001
53,Male,bachelors degree,business,24,101677.23280000001
59,Male,bachelors degree,business,26,103508.9848
53,Male,bachelors degree,business,31,140213.6528
56,Male,bachelors degree,business,35,86429.77200000001
58,Male,bachelors degree,business,33,95661.3736
55,Male,bachelors degree,business,26,122929.8408
54,Male,bachelors degree,business,17,101055.9368
60,Male,bachelors degree,business,20,126356.60960000001
53,Male,bachelors degree,business,20,110935.6144
54,Male,bachelors degree,business,20,137999.4824
53,Male,bachelors degree,business,30,122118.9424
57,Male,bachelors degree,business,31,119195.6376
53,Male,bachelors degree,business,20,129665.5464
57,Male,bachelors degree,business,19,106418.36400000002
55,Male,bachelors degree,business,29,116168.42640000001
52,Male,bachelors degree,business,35,106620.8208
55,Male,bachelors degree,business,15,134282.41840000002
52,Male,bachelors degree,business,32,104537.3368
52,Male,bachelors degree,business,25,102353.16
60,Male,bachelors degree,business,18,122579.55840000001
53,Male,bachelors degree,business,25,144457.74719999998
57,Male,bachelors degree,business,15,89315.5848
51,Male,bachelors degree,business,15,115944.5456
51,Male,bachelors degree,business,23,97683.7992
53,Male,bachelors degree,business,26,86691.1448
55,Male,bachelors degree,business,22,88952.448
55,Male,bachelors degree,business,15,120441.44320000001
52,Male,bachelors degree,business,20,88195.10960000001
54,Male,bachelors degree,business,26,133988.9096
56,Male,bachelors degree,business,20,111760.43840000001
59,Male,bachelors degree,business,18,130279.34400000001
53,Male,bachelors degree,business,33,88478.9776
57,Male,bachelors degree,business,35,92310.66
51,Male,bachelors degree,business,30,90100.77440000001
53,Male,bachelors degree,business,31,128046.96320000001
51,Male,bachelors degree,business,30,96177.69200000001
51,Male,bachelors degree,business,23,93282.23840000002
55,Male,bachelors degree,business,29,97974.0944
54,Male,bachelors degree,business,22,104529.83840000001
59,Male,bachelors degree,business,22,103715.72640000001
55,Male,bachelors degree,business,30,101961.10080000001
57,Male,bachelors degree,business,30,97589.5336
51,Male,bachelors degree,business,26,102375.65520000001
55,Male,bachelors degree,business,25,131293.7704
56,Male,bachelors degree,business,30,97858.4048
59,Male,bachelors degree,business,29,94013.868
57,Male,bachelors degree,business,32,140092.6072
51,Male,bachelors degree,business,20,126690.82400000001
55,Male,bachelors degree,business,15,105192.9112
58,Male,bachelors degree,business,15,130277.20160000001
59,Male,bachelors degree,business,24,103847.48400000001
51,Male,bachelors degree,business,22,117479.5752
59,Male,bachelors degree,business,30,116928.9784
56,Male,bachelors degree,business,35,102476.348
60,Male,bachelors degree,business,22,110604.6136
56,Male,bachelors degree,business,18,101431.928
60,Male,bachelors degree,business,18,96245.17760000001
53,Male,bachelors degree,business,24,139795.8848
58,Male,bachelors degree,business,20,131551.9296
59,Male,bachelors degree,business,17,114669.81760000001
51,Male,bachelors degree,business,27,135289.3464
56,Male,bachelors degree,business,33,136602.63760000002
57,Male,bachelors degree,business,33,124880.49600000001
51,Male,bachelors degree,business,32,106927.18400000001
56,Male,bachelors degree,business,31,108394.728
57,Male,bachelors degree,business,20,133255.13760000002
60,Male,bachelors degree,business,28,118961.04480000002
52,Male,bachelors degree,business,22,101394.43600000002
58,Male,bachelors degree,business,31,104716.22720000001
56,Male,bachelors degree,business,32,135748.8912
51,Male,bachelors degree,business,30,112509.20720000002
57,Male,bachelors degree,business,30,103468.2792
57,Male,bachelors degree,business,32,93310.0896
51,Male,bachelors degree,business,23,118273.3344
54,Male,bachelors degree,business,32,104914.3992
51,Male,bachelors degree,business,31,134223.5024
56,Male,bachelors degree,business,25,98670.3744
52,Male,bachelors degree,business,29,97870.188
59,Male,bachelors degree,business,19,117600.6208
58,Male,bachelors degree,business,29,111220.5536
54,Male,bachelors degree,business,22,129904.42400000001
55,Male,bachelors degree,business,22,141867.58560000002
53,Male,bachelors degree,business,29,105426.43280000001
52,Male,bachelors degree,business,26,100053.2936
58,Male,bachelors degree,business,16,127594.9168
52,Male,bachelors degree,business,16,125774.948
55,Male,bachelors degree,business,17,118827.14480000001
59,Male,bachelors degree,business,32,91072.35280000001
60,Male,bachelors degree,business,33,104806.208
52,Male,bachelors degree,business,34,124278.48160000001
59,Male,bachelors degree,business,19,92547.39520000001
58,Male,bachelors degree,business,26,97146.0568
58,Male,bachelors degree,business,18,105215.4064
60,Male,bachelors degree,business,20,96158.41040000001
53,Male,bachelors degree,business,21,111822.568
57,Male,bachelors degree,business,27,124985.4736
54,Male,bachelors degree,business,18,121611.1936
58,Male,bachelors degree,business,32,133432.9568
51,Male,bachelors degree,business,17,103212.2624
54,Male,bachelors degree,business,34,125233.99200000001
58,Male,bachelors degree,business,18,102473.13440000001
51,Male,bachelors degree,business,23,100744.2176
59,Male,bachelors degree,business,17,105407.15120000001
56,Male,bachelors degree,business,21,108528.628
59,Male,bachelors degree,business,15,101099.85600000001
55,Male,bachelors degree,business,31,116491.92880000001
58,Male,bachelors degree,business,24,94115.63200000001
57,Male,bachelors degree,business,35,134798.7368
53,Male,bachelors degree,business,26,96537.61520000001
53,Male,bachelors degree,business,35,137866.6536
59,Male,bachelors degree,business,33,136880.0784
56,Male,bachelors degree,business,24,132411.032
55,Male,bachelors degree,business,23,124239.91840000001
53,Male,bachelors degree,business,23,142314.276
55,Male,bachelors degree,business,15,137458.5264
59,Male,bachelors degree,business,34,112547.77040000001
56,Male,bachelors degree,business,35,143384.4048
59,Male,bachelors degree,business,26,137171.4448
54,Male,bachelors degree,business,33,95321.80320000001
58,Male,bachelors degree,business,17,111704.73600000002
54,Male,bachelors degree,business,28,113689.66960000001
56,Male,bachelors degree,business,30,130134.732
55,Male,bachelors degree,business,20,90114.7
55,Male,bachelors degree,business,18,116902.19840000001
54,Male,bachelors degree,business,29,137897.71839999998
59,Male,bachelors degree,business,31,95943.0992
57,Male,bachelors degree,business,22,110177.2048
55,Male,bachelors degree,business,25,86104.12720000002
54,Male,bachelors degree,business,26,144357.05440000002
51,Male,bachelors degree,business,22,139273.1392
52,Male,bachelors degree,business,21,130176.50880000001
54,Male,bachelors degree,business,17,92656.6576
57,Male,bachelors degree,business,24,90544.2512
56,Male,bachelors degree,business,32,124681.25280000002
60,Male,bachelors degree,business,18,141525.8728
59,Male,bachelors degree,business,27,106565.1184
56,Male,bachelors degree,business,24,128629.69600000001
60,Male,bachelors degree,business,30,111763.652
52,Male,bachelors degree,business,20,127720.24720000001
52,Male,bachelors degree,business,22,136742.9648
51,Male,bachelors degree,business,20,137968.41760000002
52,Male,bachelors degree,business,32,109588.04480000002
56,Male,bachelors degree,business,32,114989.03520000001
60,Male,bachelors degree,business,25,142865.94400000002
55,Male,bachelors degree,business,17,102024.3016
55,Male,bachelors degree,business,34,103833.55840000001
58,Male,bachelors degree,business,34,101065.5776
55,Male,bachelors degree,business,26,88364.35919999999
55,Male,bachelors degree,business,30,141981.13280000002
59,Male,bachelors degree,business,23,139856.9432
59,Male,bachelors degree,business,27,86790.76640000001
61,Male,bachelors degree,business,25,132086.4584
61,Male,bachelors degree,business,20,93396.8568
65,Male,bachelors degree,business,20,97910.8936
62,Male,bachelors degree,business,26,112412.7992
63,Male,bachelors degree,business,27,98789.2776
61,Male,bachelors degree,business,25,94911.5336
61,Male,bachelors degree,business,24,115527.8488
67,Male,bachelors degree,business,23,106584.40000000001
66,Male,bachelors degree,business,21,103368.6576
65,Male,bachelors degree,business,22,106109.85840000001
67,Male,bachelors degree,business,24,114596.97600000001
61,Male,bachelors degree,business,24,104079.9344
62,Male,bachelors degree,business,30,96025.5816
65,Male,bachelors degree,business,32,117059.66480000001
64,Male,bachelors degree,business,24,112012.17040000002
66,Male,bachelors degree,business,33,99026.01280000001
67,Male,bachelors degree,business,20,87428.13040000001
64,Male,bachelors degree,business,31,132695.9712
62,Male,bachelors degree,business,27,92954.4512
67,Male,bachelors degree,business,27,110686.02480000001
65,Male,bachelors degree,business,23,94569.8208
61,Male,bachelors degree,business,25,110912.048
67,Male,bachelors degree,business,20,121415.164
